Year,Month,DayofMonth,DayOfWeek,DepTime,CRSDepTime,ArrTime,CRSArrTime,UniqueCarrier,FlightNum,TailNum,ActualElapsedTime,CRSElapsedTime,AirTime,ArrDelay,DepDelay,Origin,Dest,Distance,TaxiIn,TaxiOut,Cancelled,CancellationCode,Diverted,CarrierDelay,WeatherDelay,NASDelay,SecurityDelay,LateAircraftDelay
1990,1,12,5,2017,2015,2154,2216,US,117,NA,97,121,NA,-22,2,JFK,DAY,554,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,13,6,2015,2015,2240,2216,US,117,NA,145,121,NA,24,0,JFK,DAY,554,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,14,7,2022,2015,2228,2216,US,117,NA,126,121,NA,12,7,JFK,DAY,554,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,15,1,2014,2015,2157,2216,US,117,NA,103,121,NA,-19,-1,JFK,DAY,554,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,16,2,2021,2015,2211,2216,US,117,NA,110,121,NA,-5,6,JFK,DAY,554,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,17,3,2018,2015,2215,2216,US,117,NA,117,121,NA,-1,3,JFK,DAY,554,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,18,4,2014,2015,2213,2216,US,117,NA,119,121,NA,-3,-1,JFK,DAY,554,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,19,5,2015,2015,2227,2216,US,117,NA,132,121,NA,11,0,JFK,DAY,554,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,20,6,2014,2015,2238,2216,US,117,NA,144,121,NA,22,-1,JFK,DAY,554,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,21,7,NA,2015,NA,2216,US,117,NA,NA,121,NA,NA,NA,JFK,DAY,554,NA,NA,1,NA,0,NA,NA,NA,NA,NA
1990,1,22,1,2100,2015,2245,2216,US,117,NA,105,121,NA,29,45,JFK,DAY,554,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,23,2,2014,2015,2220,2216,US,117,NA,126,121,NA,4,-1,JFK,DAY,554,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,24,3,2014,2015,2210,2216,US,117,NA,116,121,NA,-6,-1,JFK,DAY,554,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,25,4,2204,2015,32,2216,US,117,NA,148,121,NA,136,109,JFK,DAY,554,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,26,5,2210,2015,2349,2216,US,117,NA,99,121,NA,93,115,JFK,DAY,554,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,27,6,2014,2015,2201,2216,US,117,NA,107,121,NA,-15,-1,JFK,DAY,554,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,29,1,2107,2015,2257,2216,US,117,NA,110,121,NA,41,52,JFK,DAY,554,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,30,2,2016,2015,2208,2216,US,117,NA,112,121,NA,-8,1,JFK,DAY,554,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,31,3,2016,2015,2203,2216,US,117,NA,107,121,NA,-13,1,JFK,DAY,554,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,1,1,2205,2055,2303,2153,US,118,NA,58,58,NA,70,70,BUF,BDL,317,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,2,2,2103,2055,2158,2153,US,118,NA,55,58,NA,5,8,BUF,BDL,317,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,3,3,2058,2055,2159,2153,US,118,NA,61,58,NA,6,3,BUF,BDL,317,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,4,4,2111,2055,2212,2153,US,118,NA,61,58,NA,19,16,BUF,BDL,317,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,5,5,2054,2055,2151,2153,US,118,NA,57,58,NA,-2,-1,BUF,BDL,317,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,7,7,2056,2055,2151,2153,US,118,NA,55,58,NA,-2,1,BUF,BDL,317,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,8,1,2058,2055,2204,2153,US,118,NA,66,58,NA,11,3,BUF,BDL,317,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,9,2,2055,2055,2201,2153,US,118,NA,66,58,NA,8,0,BUF,BDL,317,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,10,3,2113,2055,2213,2153,US,118,NA,60,58,NA,20,18,BUF,BDL,317,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,11,4,2053,2055,2148,2153,US,118,NA,55,58,NA,-5,-2,BUF,BDL,317,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,12,5,2056,2055,2156,2153,US,118,NA,60,58,NA,3,1,BUF,BDL,317,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,15,1,2103,2055,2200,2153,US,118,NA,57,58,NA,7,8,BUF,BDL,317,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,16,2,2053,2055,2200,2153,US,118,NA,67,58,NA,7,-2,BUF,BDL,317,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,17,3,2116,2055,2215,2153,US,118,NA,59,58,NA,22,21,BUF,BDL,317,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,18,4,2054,2055,2142,2153,US,118,NA,48,58,NA,-11,-1,BUF,BDL,317,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,19,5,2058,2055,2157,2153,US,118,NA,59,58,NA,4,3,BUF,BDL,317,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,21,7,2107,2055,2207,2153,US,118,NA,60,58,NA,14,12,BUF,BDL,317,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,22,1,2056,2055,2155,2153,US,118,NA,59,58,NA,2,1,BUF,BDL,317,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,23,2,2055,2055,2146,2153,US,118,NA,51,58,NA,-7,0,BUF,BDL,317,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,24,3,2051,2055,2145,2153,US,118,NA,54,58,NA,-8,-4,BUF,BDL,317,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,25,4,NA,2055,NA,2153,US,118,NA,NA,58,NA,NA,NA,BUF,BDL,317,NA,NA,1,NA,0,NA,NA,NA,NA,NA
1990,1,26,5,2053,2055,2152,2153,US,118,NA,59,58,NA,-1,-2,BUF,BDL,317,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,28,7,2055,2055,2149,2153,US,118,NA,54,58,NA,-4,0,BUF,BDL,317,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,29,1,2126,2055,2242,2153,US,118,NA,76,58,NA,49,31,BUF,BDL,317,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,30,2,2055,2055,2146,2153,US,118,NA,51,58,NA,-7,0,BUF,BDL,317,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,31,3,2100,2055,2157,2153,US,118,NA,57,58,NA,4,5,BUF,BDL,317,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,1,1,2042,1940,2128,2028,US,118,NA,46,48,NA,60,62,CLE,BUF,192,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,2,2,1950,1940,2032,2028,US,118,NA,42,48,NA,4,10,CLE,BUF,192,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,3,3,1959,1940,2035,2028,US,118,NA,36,48,NA,7,19,CLE,BUF,192,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,4,4,2004,1940,2053,2028,US,118,NA,49,48,NA,25,24,CLE,BUF,192,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,5,5,1937,1940,2020,2028,US,118,NA,43,48,NA,-8,-3,CLE,BUF,192,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,7,7,1937,1940,2020,2028,US,118,NA,43,48,NA,-8,-3,CLE,BUF,192,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,8,1,1940,1940,2027,2028,US,118,NA,47,48,NA,-1,0,CLE,BUF,192,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,9,2,1944,1940,2028,2028,US,118,NA,44,48,NA,0,4,CLE,BUF,192,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,10,3,2008,1940,2054,2028,US,118,NA,46,48,NA,26,28,CLE,BUF,192,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,11,4,1942,1940,2030,2028,US,118,NA,48,48,NA,2,2,CLE,BUF,192,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,12,5,1945,1940,2033,2028,US,118,NA,48,48,NA,5,5,CLE,BUF,192,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,15,1,2007,1940,2046,2028,US,118,NA,39,48,NA,18,27,CLE,BUF,192,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,16,2,1940,1940,2019,2028,US,118,NA,39,48,NA,-9,0,CLE,BUF,192,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,17,3,2010,1940,2059,2028,US,118,NA,49,48,NA,31,30,CLE,BUF,192,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,18,4,1940,1940,2020,2028,US,118,NA,40,48,NA,-8,0,CLE,BUF,192,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,19,5,2001,1940,2043,2028,US,118,NA,42,48,NA,15,21,CLE,BUF,192,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,21,7,2012,1940,2057,2028,US,118,NA,45,48,NA,29,32,CLE,BUF,192,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,22,1,1949,1940,2035,2028,US,118,NA,46,48,NA,7,9,CLE,BUF,192,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,23,2,1944,1940,2021,2028,US,118,NA,37,48,NA,-7,4,CLE,BUF,192,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,24,3,1957,1940,2038,2028,US,118,NA,41,48,NA,10,17,CLE,BUF,192,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,25,4,2001,1940,2039,2028,US,118,NA,38,48,NA,11,21,CLE,BUF,192,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,26,5,1938,1940,2026,2028,US,118,NA,48,48,NA,-2,-2,CLE,BUF,192,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,28,7,1939,1940,2024,2028,US,118,NA,45,48,NA,-4,-1,CLE,BUF,192,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,29,1,2010,1940,2109,2028,US,118,NA,59,48,NA,41,30,CLE,BUF,192,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,30,2,1938,1940,2021,2028,US,118,NA,43,48,NA,-7,-2,CLE,BUF,192,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,31,3,1938,1940,2024,2028,US,118,NA,46,48,NA,-4,-2,CLE,BUF,192,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,1,1,947,945,1003,1015,US,119,NA,76,90,NA,-12,2,IND,MCI,451,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,2,2,1029,945,1056,1015,US,119,NA,87,90,NA,41,44,IND,MCI,451,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,3,3,948,945,1035,1015,US,119,NA,107,90,NA,20,3,IND,MCI,451,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,4,4,942,945,1014,1015,US,119,NA,92,90,NA,-1,-3,IND,MCI,451,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,5,5,952,945,1020,1015,US,119,NA,88,90,NA,5,7,IND,MCI,451,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,6,6,944,945,1003,1015,US,119,NA,79,90,NA,-12,-1,IND,MCI,451,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,7,7,945,945,1004,1015,US,119,NA,79,90,NA,-11,0,IND,MCI,451,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,8,1,1011,945,1032,1015,US,119,NA,81,90,NA,17,26,IND,MCI,451,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,9,2,956,945,1027,1015,US,119,NA,91,90,NA,12,11,IND,MCI,451,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,10,3,940,945,1013,1015,US,119,NA,93,90,NA,-2,-5,IND,MCI,451,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,11,4,946,945,1018,1015,US,119,NA,92,90,NA,3,1,IND,MCI,451,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,12,5,1007,945,1035,1015,US,119,NA,88,90,NA,20,22,IND,MCI,451,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,13,6,954,945,1017,1015,US,119,NA,83,90,NA,2,9,IND,MCI,451,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,14,7,947,945,1017,1015,US,119,NA,90,90,NA,2,2,IND,MCI,451,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,15,1,945,945,1018,1015,US,119,NA,93,90,NA,3,0,IND,MCI,451,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,16,2,952,945,1025,1015,US,119,NA,93,90,NA,10,7,IND,MCI,451,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,17,3,943,945,1025,1015,US,119,NA,102,90,NA,10,-2,IND,MCI,451,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,18,4,952,945,1025,1015,US,119,NA,93,90,NA,10,7,IND,MCI,451,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,19,5,945,945,1019,1015,US,119,NA,94,90,NA,4,0,IND,MCI,451,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,20,6,941,945,1020,1015,US,119,NA,99,90,NA,5,-4,IND,MCI,451,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,21,7,947,945,1015,1015,US,119,NA,88,90,NA,0,2,IND,MCI,451,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,22,1,942,945,1013,1015,US,119,NA,91,90,NA,-2,-3,IND,MCI,451,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,23,2,943,945,1017,1015,US,119,NA,94,90,NA,2,-2,IND,MCI,451,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,24,3,943,945,1020,1015,US,119,NA,97,90,NA,5,-2,IND,MCI,451,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,25,4,1031,945,1050,1015,US,119,NA,79,90,NA,35,46,IND,MCI,451,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,26,5,942,945,1012,1015,US,119,NA,90,90,NA,-3,-3,IND,MCI,451,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,27,6,942,945,1023,1015,US,119,NA,101,90,NA,8,-3,IND,MCI,451,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,28,7,943,945,1012,1015,US,119,NA,89,90,NA,-3,-2,IND,MCI,451,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,29,1,1023,945,1052,1015,US,119,NA,89,90,NA,37,38,IND,MCI,451,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,30,2,955,945,1018,1015,US,119,NA,83,90,NA,3,10,IND,MCI,451,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,31,3,943,945,1019,1015,US,119,NA,96,90,NA,4,-2,IND,MCI,451,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,1,1,1144,1130,1225,1216,US,120,NA,41,46,NA,9,14,TOL,PIT,201,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,2,2,1130,1130,1210,1216,US,120,NA,40,46,NA,-6,0,TOL,PIT,201,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,3,3,1131,1130,1214,1216,US,120,NA,43,46,NA,-2,1,TOL,PIT,201,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,4,4,1144,1130,1237,1216,US,120,NA,53,46,NA,21,14,TOL,PIT,201,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,5,5,1128,1130,1215,1216,US,120,NA,47,46,NA,-1,-2,TOL,PIT,201,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,6,6,1127,1130,1211,1216,US,120,NA,44,46,NA,-5,-3,TOL,PIT,201,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,7,7,1143,1130,1221,1216,US,120,NA,38,46,NA,5,13,TOL,PIT,201,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,8,1,1128,1130,1210,1216,US,120,NA,42,46,NA,-6,-2,TOL,PIT,201,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,9,2,1132,1130,1223,1216,US,120,NA,51,46,NA,7,2,TOL,PIT,201,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,10,3,1126,1130,1224,1216,US,120,NA,58,46,NA,8,-4,TOL,PIT,201,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,11,4,1129,1130,1211,1216,US,120,NA,42,46,NA,-5,-1,TOL,PIT,201,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,12,5,1128,1130,1222,1216,US,120,NA,54,46,NA,6,-2,TOL,PIT,201,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,13,6,1206,1130,1256,1216,US,120,NA,50,46,NA,40,36,TOL,PIT,201,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,14,7,1129,1130,1210,1216,US,120,NA,41,46,NA,-6,-1,TOL,PIT,201,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,15,1,1128,1130,1210,1216,US,120,NA,42,46,NA,-6,-2,TOL,PIT,201,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,16,2,1129,1130,1212,1216,US,120,NA,43,46,NA,-4,-1,TOL,PIT,201,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,17,3,1129,1130,1209,1216,US,120,NA,40,46,NA,-7,-1,TOL,PIT,201,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,18,4,1128,1130,1211,1216,US,120,NA,43,46,NA,-5,-2,TOL,PIT,201,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,19,5,1127,1130,1213,1216,US,120,NA,46,46,NA,-3,-3,TOL,PIT,201,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,21,7,1132,1130,1216,1216,US,120,NA,44,46,NA,0,2,TOL,PIT,201,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,22,1,1129,1130,1213,1216,US,120,NA,44,46,NA,-3,-1,TOL,PIT,201,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,23,2,1127,1130,1214,1216,US,120,NA,47,46,NA,-2,-3,TOL,PIT,201,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,24,3,1129,1130,1210,1216,US,120,NA,41,46,NA,-6,-1,TOL,PIT,201,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,25,4,1133,1130,1217,1216,US,120,NA,44,46,NA,1,3,TOL,PIT,201,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,26,5,1130,1130,1217,1216,US,120,NA,47,46,NA,1,0,TOL,PIT,201,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,27,6,1128,1130,1212,1216,US,120,NA,44,46,NA,-4,-2,TOL,PIT,201,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,28,7,1130,1130,1218,1216,US,120,NA,48,46,NA,2,0,TOL,PIT,201,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,29,1,1128,1130,1219,1216,US,120,NA,51,46,NA,3,-2,TOL,PIT,201,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,30,2,1130,1130,1209,1216,US,120,NA,39,46,NA,-7,0,TOL,PIT,201,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,31,3,1126,1130,1216,1216,US,120,NA,50,46,NA,0,-4,TOL,PIT,201,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,1,1,1941,1930,2124,2048,US,121,NA,103,78,NA,36,11,CLT,PIT,366,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,2,2,1942,1930,2110,2048,US,121,NA,88,78,NA,22,12,CLT,PIT,366,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,3,3,1948,1930,2107,2048,US,121,NA,79,78,NA,19,18,CLT,PIT,366,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,4,4,1959,1930,2153,2048,US,121,NA,114,78,NA,65,29,CLT,PIT,366,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,5,5,1938,1930,2112,2048,US,121,NA,94,78,NA,24,8,CLT,PIT,366,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,6,6,1938,1930,2053,2048,US,121,NA,75,78,NA,5,8,CLT,PIT,366,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,8,1,1935,1930,2104,2048,US,121,NA,89,78,NA,16,5,CLT,PIT,366,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,9,2,1944,1930,2053,2048,US,121,NA,69,78,NA,5,14,CLT,PIT,366,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,10,3,1938,1930,2116,2048,US,121,NA,98,78,NA,28,8,CLT,PIT,366,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,11,4,1933,1930,2100,2048,US,121,NA,87,78,NA,12,3,CLT,PIT,366,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,12,5,1932,1930,2059,2048,US,121,NA,87,78,NA,11,2,CLT,PIT,366,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,13,6,1928,1930,2046,2048,US,121,NA,78,78,NA,-2,-2,CLT,PIT,366,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,15,1,1936,1930,2115,2048,US,121,NA,99,78,NA,27,6,CLT,PIT,366,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,16,2,1931,1930,2100,2048,US,121,NA,89,78,NA,12,1,CLT,PIT,366,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,17,3,1933,1930,2127,2048,US,121,NA,114,78,NA,39,3,CLT,PIT,366,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,18,4,1930,1930,2051,2048,US,121,NA,81,78,NA,3,0,CLT,PIT,366,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,19,5,1936,1930,2053,2048,US,121,NA,77,78,NA,5,6,CLT,PIT,366,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,20,6,1947,1930,2110,2048,US,121,NA,83,78,NA,22,17,CLT,PIT,366,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,22,1,1938,1930,2119,2048,US,121,NA,101,78,NA,31,8,CLT,PIT,366,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,23,2,1930,1930,2107,2048,US,121,NA,97,78,NA,19,0,CLT,PIT,366,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,24,3,1935,1930,2102,2048,US,121,NA,87,78,NA,14,5,CLT,PIT,366,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,25,4,1936,1930,2045,2048,US,121,NA,69,78,NA,-3,6,CLT,PIT,366,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,26,5,1938,1930,2110,2048,US,121,NA,92,78,NA,22,8,CLT,PIT,366,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,27,6,1929,1930,2048,2048,US,121,NA,79,78,NA,0,-1,CLT,PIT,366,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,29,1,1937,1930,2107,2048,US,121,NA,90,78,NA,19,7,CLT,PIT,366,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,30,2,1939,1930,2049,2048,US,121,NA,70,78,NA,1,9,CLT,PIT,366,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,31,3,1930,1930,2103,2048,US,121,NA,93,78,NA,15,0,CLT,PIT,366,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,1,1,2230,2155,2347,2310,US,121,NA,77,75,NA,37,35,PIT,ORH,451,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,2,2,2210,2155,2322,2310,US,121,NA,72,75,NA,12,15,PIT,ORH,451,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,3,3,2200,2155,2315,2310,US,121,NA,75,75,NA,5,5,PIT,ORH,451,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,4,4,2228,2155,2345,2310,US,121,NA,77,75,NA,35,33,PIT,ORH,451,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,5,5,2158,2155,2313,2310,US,121,NA,75,75,NA,3,3,PIT,ORH,451,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,6,6,2153,2155,2303,2310,US,121,NA,70,75,NA,-7,-2,PIT,ORH,451,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,7,7,2159,2155,2314,2310,US,121,NA,75,75,NA,4,4,PIT,ORH,451,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,8,1,2156,2155,2314,2310,US,121,NA,78,75,NA,4,1,PIT,ORH,451,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,9,2,2154,2155,2330,2310,US,121,NA,96,75,NA,20,-1,PIT,ORH,451,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,10,3,2155,2155,2321,2310,US,121,NA,86,75,NA,11,0,PIT,ORH,451,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,11,4,2152,2155,2319,2310,US,121,NA,87,75,NA,9,-3,PIT,ORH,451,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,12,5,2204,2155,2319,2310,US,121,NA,75,75,NA,9,9,PIT,ORH,451,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,13,6,2150,2155,2306,2310,US,121,NA,76,75,NA,-4,-5,PIT,ORH,451,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,14,7,2155,2155,2312,2310,US,121,NA,77,75,NA,2,0,PIT,ORH,451,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,15,1,2205,2155,2312,2310,US,121,NA,67,75,NA,2,10,PIT,ORH,451,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,16,2,2153,2155,2308,2310,US,121,NA,75,75,NA,-2,-2,PIT,ORH,451,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,17,3,2159,2155,2317,2310,US,121,NA,78,75,NA,7,4,PIT,ORH,451,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,19,5,2234,2155,2341,2310,US,121,NA,67,75,NA,31,39,PIT,ORH,451,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1990,1,20,6,2152,2155,2303,2310,US,121,NA,71,75,NA,-7,-3,PIT,ORH,451,NA,NA,0,NA,0,NA,NA,NA,NA,NA
